Tue Dec  4 12:28:19 2018
Controller Frequency: 666.000 kHz
Time(s), Time(ns), x, v, v_unfilt, f, f_unfilt, xdes, vdes, cmd, LSB, LSF
66969, 616279744, 0.000, -0.000, -0.000, 39.754, 19.866, 100.000, 0.000, 2.220, 0, 0 
66969, 617881392, 0.000, -0.000, -0.000, 39.760, 19.771, 100.000, 0.000, 2.220, 0, 0 
66969, 619475157, 0.000, -0.000, -0.000, 39.722, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 621034309, 0.000, -0.000, -0.000, 39.662, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 622550514, 0.000, -0.000, -0.000, 39.608, 19.758, 100.000, 0.000, 2.220, 0, 0 
66969, 624088206, 0.000, -0.000, -0.000, 39.526, 19.744, 100.000, 0.000, 2.220, 0, 0 
66969, 625689981, 0.000, -0.000, -0.000, 39.537, 19.880, 100.000, 0.000, 2.220, 0, 0 
66969, 627294284, 0.000, -0.000, -0.000, 39.537, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 628829871, 0.000, -0.000, -0.000, 39.608, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 630354063, 0.000, -0.000, -0.000, 39.678, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 631866264, 0.000, -0.000, -0.000, 39.743, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 633457264, 0.000, -0.000, -0.000, 39.776, 19.826, 100.000, 0.000, 2.220, 0, 0 
66969, 635025686, 0.000, -0.000, -0.000, 39.749, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 636615907, 0.000, -0.000, -0.000, 39.716, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 638198268, 0.000, -0.000, -0.000, 39.635, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 639785195, 0.000, -0.000, -0.000, 39.564, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 641331167, 0.000, -0.000, -0.000, 39.515, 19.785, 100.000, 0.000, 2.220, 0, 0 
66969, 642942634, 0.000, -0.000, -0.000, 39.510, 19.880, 100.000, 0.000, 2.220, 0, 0 
66969, 644576241, 0.000, -0.000, -0.000, 39.548, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 646140533, 0.000, -0.000, -0.000, 39.613, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 647743056, 0.000, -0.000, -0.000, 39.695, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 649347710, 0.000, -0.000, -0.000, 39.765, 19.893, 100.000, 0.000, 2.220, 0, 0 
66969, 650951567, 0.000, -0.000, -0.000, 39.770, 19.758, 100.000, 0.000, 2.220, 0, 0 
66969, 652474741, 0.000, -0.000, -0.000, 39.754, 19.703, 100.000, 0.000, 2.220, 0, 0 
66969, 654045343, 0.000, -0.000, -0.000, 39.700, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 655625806, 0.000, -0.000, -0.000, 39.608, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 657220536, 0.000, -0.000, -0.000, 39.521, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 658824843, 0.000, -0.000, -0.000, 39.510, 19.853, 100.000, 0.000, 2.220, 0, 0 
66969, 660460950, 0.000, -0.000, -0.000, 39.532, 19.948, 100.000, 0.000, 2.220, 0, 0 
66969, 662004142, 0.000, -0.000, -0.000, 39.586, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 663559580, 0.000, -0.000, -0.000, 39.673, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 665072028, 0.000, -0.000, -0.000, 39.743, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 666665296, 0.000, -0.000, -0.000, 39.803, 19.839, 100.000, 0.000, 2.220, 0, 0 
66969, 668257350, 0.000, -0.000, -0.000, 39.776, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 669845818, 0.000, -0.000, -0.000, 39.738, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 671443899, 0.000, -0.000, -0.000, 39.646, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 673011397, 0.000, -0.000, -0.000, 39.564, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 674536818, 0.000, -0.000, -0.000, 39.515, 19.785, 100.000, 0.000, 2.220, 0, 0 
66969, 676149345, 0.000, -0.000, -0.000, 39.510, 19.893, 100.000, 0.000, 2.220, 0, 0 
66969, 677751300, 0.000, -0.000, -0.000, 39.553, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 679355956, 0.000, -0.000, -0.000, 39.619, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 680957155, 0.000, -0.000, -0.000, 39.705, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 682469883, 0.000, -0.000, -0.000, 39.781, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 683989909, 0.000, -0.000, -0.000, 39.787, 19.771, 100.000, 0.000, 2.220, 0, 0 
66969, 685537418, 0.000, -0.000, -0.000, 39.770, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 687113438, 0.000, -0.000, -0.000, 39.705, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 688715825, 0.000, -0.000, -0.000, 39.619, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 690317985, 0.000, -0.000, -0.000, 39.532, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 691954445, 0.000, -0.000, -0.000, 39.510, 19.853, 100.000, 0.000, 2.220, 0, 0 
66969, 693556802, 0.000, -0.000, -0.000, 39.505, 19.893, 100.000, 0.000, 2.220, 0, 0 
66969, 695115293, 0.000, -0.000, -0.000, 39.575, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 696644722, 0.000, -0.000, -0.000, 39.640, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 698212476, 0.000, -0.000, -0.000, 39.727, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 699803853, 0.000, -0.000, -0.000, 39.781, 19.853, 100.000, 0.000, 2.220, 0, 0 
66969, 701395597, 0.000, -0.000, -0.000, 39.760, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 702984641, 0.000, -0.000, -0.000, 39.732, 19.703, 100.000, 0.000, 2.220, 0, 0 
66969, 704574652, 0.000, -0.000, -0.000, 39.657, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 706141918, 0.000, -0.000, -0.000, 39.570, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 707779896, 0.000, -0.000, -0.000, 39.510, 19.771, 100.000, 0.000, 2.220, 0, 0 
66969, 709372424, 0.000, -0.000, -0.000, 39.505, 19.893, 100.000, 0.000, 2.220, 0, 0 
66969, 710967224, 0.000, -0.000, -0.000, 39.532, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 712576480, 0.000, -0.000, -0.000, 39.602, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 714142679, 0.000, -0.000, -0.000, 39.695, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 715658900, 0.000, -0.000, -0.000, 39.765, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 717239630, 0.000, -0.000, -0.000, 39.781, 19.798, 100.000, 0.000, 2.220, 0, 0 
66969, 718847937, 0.000, -0.000, -0.000, 39.765, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 720454694, 0.000, -0.000, -0.000, 39.711, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 722050284, 0.000, -0.000, -0.000, 39.640, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 723686154, 0.000, -0.000, -0.000, 39.564, 19.744, 100.000, 0.000, 2.220, 0, 0 
66969, 725294487, 0.000, -0.000, -0.000, 39.521, 19.839, 100.000, 0.000, 2.220, 0, 0 
66969, 726898306, 0.000, -0.000, -0.000, 39.537, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 728440690, 0.000, -0.000, -0.000, 39.581, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 730000160, 0.000, -0.000, -0.000, 39.662, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 731565799, 0.000, -0.000, -0.000, 39.754, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 733131049, 0.000, -0.000, -0.000, 39.787, 19.839, 100.000, 0.000, 2.220, 0, 0 
66969, 734717218, 0.000, -0.000, -0.000, 39.792, 19.758, 100.000, 0.000, 2.220, 0, 0 
66969, 736310037, 0.000, -0.000, -0.000, 39.743, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 737899192, 0.000, -0.000, -0.000, 39.667, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 739522040, 0.000, -0.000, -0.000, 39.602, 19.744, 100.000, 0.000, 2.220, 0, 0 
66969, 741113147, 0.000, -0.000, -0.000, 39.521, 19.758, 100.000, 0.000, 2.220, 0, 0 
66969, 742715573, 0.000, -0.000, -0.000, 39.537, 19.893, 100.000, 0.000, 2.220, 0, 0 
66969, 744230593, 0.000, -0.000, -0.000, 39.548, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 745790268, 0.000, -0.000, -0.000, 39.608, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 747368406, 0.000, -0.000, -0.000, 39.695, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 748967769, 0.000, -0.000, -0.000, 39.754, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 750570436, 0.000, -0.000, -0.000, 39.770, 19.785, 100.000, 0.000, 2.220, 0, 0 
66969, 752149347, 0.000, -0.000, -0.000, 39.765, 19.758, 100.000, 0.000, 2.220, 0, 0 
66969, 753758285, 0.000, -0.000, -0.000, 39.700, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 755392702, 0.000, -0.000, -0.000, 39.635, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 756982099, 0.000, -0.000, -0.000, 39.553, 19.703, 100.000, 0.000, 2.220, 0, 0 
66969, 758584934, 0.000, -0.000, -0.000, 39.526, 19.826, 100.000, 0.000, 2.220, 0, 0 
66969, 760171267, 0.000, -0.000, -0.000, 39.526, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 761733804, 0.000, -0.000, -0.000, 39.564, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 763296074, 0.000, -0.000, -0.000, 39.624, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 764813766, 0.000, -0.000, -0.000, 39.716, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 766410202, 0.000, -0.000, -0.000, 39.776, 19.866, 100.000, 0.000, 2.220, 0, 0 
66969, 767998097, 0.000, -0.000, -0.000, 39.765, 19.744, 100.000, 0.000, 2.220, 0, 0 
66969, 769587860, 0.000, -0.000, -0.000, 39.738, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 771173632, 0.000, -0.000, -0.000, 39.667, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 772764249, 0.000, -0.000, -0.000, 39.591, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 774389481, 0.000, -0.000, -0.000, 39.526, 19.758, 100.000, 0.000, 2.220, 0, 0 
66969, 775943905, 0.000, -0.000, -0.000, 39.521, 19.880, 100.000, 0.000, 2.220, 0, 0 
66969, 777530545, 0.000, -0.000, -0.000, 39.548, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 779101047, 0.000, -0.000, -0.000, 39.608, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 780704733, 0.000, -0.000, -0.000, 39.689, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 782307596, 0.000, -0.000, -0.000, 39.760, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 783912761, 0.000, -0.000, -0.000, 39.770, 19.771, 100.000, 0.000, 2.220, 0, 0 
66969, 785516686, 0.000, -0.000, -0.000, 39.760, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 787143681, 0.000, -0.000, -0.000, 39.705, 19.744, 100.000, 0.000, 2.220, 0, 0 
66969, 788655295, 0.000, -0.000, -0.000, 39.619, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 790237949, 0.000, -0.000, -0.000, 39.548, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 791839458, 0.000, -0.000, -0.000, 39.510, 19.812, 100.000, 0.000, 2.220, 0, 0 
66969, 793440504, 0.000, -0.000, -0.000, 39.532, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 794956455, 0.000, -0.000, -0.000, 39.581, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 796475632, 0.000, -0.000, -0.000, 39.635, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 797988161, 0.000, -0.000, -0.000, 39.722, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 799560373, 0.000, -0.000, -0.000, 39.776, 19.880, 100.000, 0.000, 2.220, 0, 0 
66969, 801120616, 0.000, -0.000, -0.000, 39.765, 19.744, 100.000, 0.000, 2.220, 0, 0 
66969, 802726000, 0.000, -0.000, -0.000, 39.743, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 804308352, 0.000, -0.000, -0.000, 39.667, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 805822828, 0.000, -0.000, -0.000, 39.597, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 807362625, 0.000, -0.000, -0.000, 39.521, 19.744, 100.000, 0.000, 2.220, 0, 0 
66969, 808941913, 0.000, -0.000, -0.000, 39.510, 19.866, 100.000, 0.000, 2.220, 0, 0 
66969, 810508265, 0.000, -0.000, -0.000, 39.532, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 812032308, 0.000, -0.000, -0.000, 39.597, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 813554546, 0.000, -0.000, -0.000, 39.673, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 815070892, 0.000, -0.000, -0.000, 39.760, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 816630549, 0.000, -0.000, -0.000, 39.787, 19.826, 100.000, 0.000, 2.220, 0, 0 
66969, 818220245, 0.000, -0.000, -0.000, 39.781, 19.744, 100.000, 0.000, 2.220, 0, 0 
66969, 819779057, 0.000, -0.000, -0.000, 39.738, 19.731, 100.000, 0.000, 2.220, 0, 0 
66969, 821350829, 0.000, -0.000, -0.000, 39.657, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 822928274, 0.000, -0.000, -0.000, 39.581, 19.717, 100.000, 0.000, 2.220, 0, 0 
66969, 824505058, 0.000, -0.000, -0.000, 39.521, 19.785, 100.000, 0.000, 2.220, 0, 0 
66969, 826086329, 0.000, -0.000, -0.000, 39.515, 19.880, 100.000, 0.000, 2.220, 0, 0 
66969, 827665023, 0.000, -0.000, -0.000, 39.553, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 829243659, 0.000, -0.000, -0.000, 39.602, 19.907, 100.000, 0.000, 2.220, 0, 0 
66969, 830822407, 0.000, -0.000, -0.000, 39.700, 19.934, 100.000, 0.000, 2.220, 0, 0 
66969, 832403584, 0.000, -0.000, -0.000, 39.770, 19.921, 100.000, 0.000, 2.220, 0, 0 
66969, 834015247, 0.000, -0.000, -0.000, 39.776, 19.785, 100.000, 0.000, 2.220, 0, 0 
